id, ECLI, rechtbank, rechtsgebied, subrechtsgebied
721, ECLI:NL:CRVB:2025:1573, Bestuursrecht, Socialezekerheidsrecht
722, ECLI:NL:RBDHA:2025:20551, Bestuursrecht, Vreemdelingenrecht
723, ECLI:NL:RBGEL:2025:9102, Civiel recht, 
724, ECLI:NL:RBDHA:2025:20550, Bestuursrecht, Vreemdelingenrecht
725, ECLI:NL:RBDHA:2025:20549, Bestuursrecht, Vreemdelingenrecht
726, ECLI:NL:RBDHA:2025:20547, Bestuursrecht, Vreemdelingenrecht
727, ECLI:NL:RBDHA:2025:19514, Bestuursrecht, Belastingrecht
728, ECLI:NL:RBDHA:2025:20546, Bestuursrecht, Vreemdelingenrecht
729, ECLI:NL:RBDHA:2025:20539, Bestuursrecht, Vreemdelingenrecht
730, ECLI:NL:RBAMS:2025:8213, Strafrecht, 
731, ECLI:NL:RBROT:2025:12890, Strafrecht, 
732, ECLI:NL:RBROT:2025:12861, Civiel recht, 
733, ECLI:NL:CRVB:2025:1569, Bestuursrecht, Socialezekerheidsrecht
734, ECLI:NL:RBDHA:2025:20530, Bestuursrecht, Vreemdelingenrecht
735, ECLI:NL:RBMNE:2025:5756, Bestuursrecht, 
736, ECLI:NL:GHDHA:2025:2299, Strafrecht, 
737, ECLI:NL:RBLIM:2025:10687, Civiel recht, Arbeidsrecht
738, ECLI:NL:RBMNE:2025:2026, Civiel recht, Personen- en familierecht
739, ECLI:NL:CRVB:2025:1581, Bestuursrecht, Socialezekerheidsrecht
740, ECLI:NL:CRVB:2025:1557, Bestuursrecht, Socialezekerheidsrecht
741, ECLI:NL:CRVB:2025:1541, Bestuursrecht, Socialezekerheidsrecht
742, ECLI:NL:CRVB:2025:1576, Bestuursrecht, Socialezekerheidsrecht
743, ECLI:NL:RBLIM:2025:10665, Civiel recht, Personen- en familierecht
744, ECLI:NL:OGHACMB:2025:235, Civiel recht, 
745, ECLI:NL:GHSHE:2025:1844, Civiel recht, Verbintenissenrecht
746, ECLI:NL:GHSHE:2025:2685, Civiel recht, 
747, ECLI:NL:RBROT:2025:11454, Civiel recht, 
748, ECLI:NL:RBROT:2025:11476, Civiel recht, 
749, ECLI:NL:RBDHA:2025:17980, Civiel recht, 
750, ECLI:NL:OGEAA:2025:275, Civiel recht, 
751, ECLI:NL:RBMNE:2025:5197, Civiel recht, 
752, ECLI:NL:RBZWB:2025:6324, Civiel recht, 
753, ECLI:NL:OGHACMB:2025:241, Civiel recht, 
754, ECLI:NL:RBOBR:2025:7174, Strafrecht, 
755, ECLI:NL:RBROT:2025:12860, Civiel recht, Burgerlijk procesrecht
756, ECLI:NL:RBLIM:2025:10890, Civiel recht, Insolventierecht
757, ECLI:NL:RBDHA:2025:20518, Strafrecht, 
758, ECLI:NL:RBDHA:2025:20217, Civiel recht, Personen- en familierecht
759, ECLI:NL:RBAMS:2025:8322, Strafrecht, 
760, ECLI:NL:CRVB:2025:1538, Bestuursrecht, Ambtenarenrecht
761, ECLI:NL:CRVB:2025:1528, Bestuursrecht, Ambtenarenrecht
762, ECLI:NL:RBAMS:2025:8223, Civiel recht, 
763, ECLI:NL:RBDHA:2025:19225, Bestuursrecht, Belastingrecht
764, ECLI:NL:RBNHO:2025:10749, Bestuursrecht, Belastingrecht
765, ECLI:NL:GHSHE:2025:2369, Bestuursrecht, Belastingrecht
766, ECLI:NL:RBLIM:2025:10627, Civiel recht, 
767, ECLI:NL:RBOBR:2025:7035, Strafrecht, 
768, ECLI:NL:RBDHA:2025:20279, Bestuursrecht, Vreemdelingenrecht
769, ECLI:NL:RBDHA:2025:20278, Bestuursrecht, Vreemdelingenrecht
770, ECLI:NL:HR:1992:AC2505, Strafrecht, 
771, ECLI:NL:RBDHA:2025:20277, Bestuursrecht, Vreemdelingenrecht
772, ECLI:NL:RBDHA:2025:20505, Civiel recht, Personen- en familierecht
773, ECLI:NL:RVS:2025:5037, Bestuursrecht, Omgevingsrecht
774, ECLI:NL:RBDHA:2025:20276, Bestuursrecht, Vreemdelingenrecht
775, ECLI:NL:GHDHA:2025:2194, Strafrecht, 
776, ECLI:NL:RBNHO:2025:5472, Civiel recht, Verbintenissenrecht
777, ECLI:NL:RBOVE:2025:6380, Civiel recht, Personen- en familierecht
778, ECLI:NL:RBDHA:2025:20288, Bestuursrecht, Vreemdelingenrecht
779, ECLI:NL:RBAMS:2025:8346, Strafrecht, Internationaal strafrecht
780, ECLI:NL:GHAMS:2025:2992, Civiel recht, 
781, ECLI:NL:RBOBR:2025:7195, Civiel recht, Personen- en familierecht
782, ECLI:NL:RBOBR:2025:7200, Civiel recht, 
783, ECLI:NL:RBOBR:2025:7202, Civiel recht, 
784, ECLI:NL:RBOBR:2025:7203, Civiel recht, Personen- en familierecht
785, ECLI:NL:GHDHA:2025:2297, Strafrecht, 
786, ECLI:NL:RBDHA:2025:19986, Bestuursrecht, Vreemdelingenrecht
787, ECLI:NL:RBOBR:2025:7201, Civiel recht, 
788, ECLI:NL:RBOBR:2025:7199, Civiel recht, 
789, ECLI:NL:RBOBR:2025:7197, Civiel recht, Personen- en familierecht
790, ECLI:NL:RBOBR:2025:7198, Civiel recht, 
791, ECLI:NL:RBOBR:2025:7204, Strafrecht, 
792, ECLI:NL:RBDHA:2025:19926, Bestuursrecht, Vreemdelingenrecht
793, ECLI:NL:RBOBR:2025:7205, Bestuursrecht, 
794, ECLI:NL:GHARL:2025:5499, Civiel recht, 
795, ECLI:NL:RBOBR:2025:7206, Civiel recht, 
796, ECLI:NL:GHSHE:2025:1845, Civiel recht, Verbintenissenrecht
797, ECLI:NL:RBZWB:2025:6635, Civiel recht, 
798, ECLI:NL:OGEABES:2025:30, Civiel recht, 
799, ECLI:NL:RBGEL:2025:6584, Civiel recht, 
800, ECLI:NL:RBZWB:2025:6579, Civiel recht, 
801, ECLI:NL:RBLIM:2025:10157, Civiel recht, 
802, ECLI:NL:GHSHE:2025:2002, Civiel recht, 
803, ECLI:NL:RBROT:2025:11178, Civiel recht, Verbintenissenrecht
804, ECLI:NL:RBROT:2025:11383, Civiel recht, 
805, ECLI:NL:RBOVE:2025:6001, Civiel recht, 
806, ECLI:NL:RBNHO:2025:10626, Civiel recht, Arbeidsrecht
807, ECLI:NL:OGEAC:2025:203, Civiel recht, 
808, ECLI:NL:GHAMS:2025:2684, Civiel recht, Personen- en familierecht
809, ECLI:NL:GHDHA:2025:2052, Civiel recht, Personen- en familierecht
810, ECLI:NL:GHAMS:2025:2633, Civiel recht, 
811, ECLI:NL:RBROT:2025:11869, Civiel recht, 
812, ECLI:NL:RBAMS:2025:8347, Strafrecht, Internationaal strafrecht
813, ECLI:NL:RBAMS:2025:8345, Strafrecht, Internationaal strafrecht
814, ECLI:NL:GHDHA:2025:2165, Civiel recht, Arbeidsrecht
815, ECLI:NL:RBAMS:2025:7586, Bestuursrecht, Bestuursprocesrecht
816, ECLI:NL:GHARL:2025:6384, Civiel recht, 
817, ECLI:NL:RBNHO:2025:12664, Civiel recht, Personen- en familierecht
818, ECLI:NL:RBMNE:2023:7789, Civiel recht, 
819, ECLI:NL:RBMNE:2022:6641, Civiel recht, Verbintenissenrecht
820, ECLI:NL:RBAMS:2025:7584, Bestuursrecht, Belastingrecht
821, ECLI:NL:RBAMS:2025:8211, Bestuursrecht, Bestuursprocesrecht
822, ECLI:NL:RBZWB:2025:7429, Bestuursrecht, Belastingrecht
823, ECLI:NL:RBZWB:2025:7401, Bestuursrecht, Belastingrecht
824, ECLI:NL:GHARL:2025:5980, Civiel recht, Insolventierecht
825, ECLI:NL:RBDHA:2025:20509, Civiel recht, Verbintenissenrecht
826, ECLI:NL:GHARL:2025:5979, Civiel recht, Personen- en familierecht
827, ECLI:NL:GHARL:2025:5535, Civiel recht, Insolventierecht
828, ECLI:NL:GHARL:2025:4497, Civiel recht, Insolventierecht
829, ECLI:NL:GHARL:2025:4888, Civiel recht, 
830, ECLI:NL:RBGEL:2025:8859, Civiel recht, Verbintenissenrecht
831, ECLI:NL:RBAMS:2025:7544, Bestuursrecht, Bestuursstrafrecht
832, ECLI:NL:RBAMS:2025:7543, Bestuursrecht, Bestuursprocesrecht
833, ECLI:NL:RBNNE:2025:4565, Civiel recht, 
834, ECLI:NL:RBZWB:2025:7400, Bestuursrecht, Belastingrecht
835, ECLI:NL:RBNNE:2025:4548, Bestuursrecht, Bestuursstrafrecht
836, ECLI:NL:RBNNE:2025:4546, Bestuursrecht, Bestuursstrafrecht
837, ECLI:NL:RBNNE:2025:4547, Bestuursrecht, Bestuursstrafrecht
838, ECLI:NL:RBZWB:2025:7402, Bestuursrecht, Belastingrecht
839, ECLI:NL:GHDHA:2025:2198, Strafrecht, 
840, ECLI:NL:RBZWB:2025:7403, Bestuursrecht, Belastingrecht
841, ECLI:NL:RBAMS:2025:7381, Bestuursrecht, Omgevingsrecht
842, ECLI:NL:RBZWB:2025:7450, Bestuursrecht, Bestuursprocesrecht
843, ECLI:NL:RBZWB:2025:7399, Bestuursrecht, Belastingrecht
844, ECLI:NL:GHDHA:2025:2143, Bestuursrecht, Belastingrecht
845, ECLI:NL:RBAMS:2025:7374, Bestuursrecht, Bestuursprocesrecht
846, ECLI:NL:RBZWB:2025:7255, Bestuursrecht, Belastingrecht
847, ECLI:NL:RBNHO:2025:12655, Civiel recht, Personen- en familierecht
848, ECLI:NL:HR:2025:1646, Strafrecht, 
849, ECLI:NL:RBNHO:2025:12287, Civiel recht, Arbeidsrecht
850, ECLI:NL:GHSHE:2025:2061, Civiel recht, Verbintenissenrecht
851, ECLI:NL:RBZWB:2025:7256, Bestuursrecht, Belastingrecht
852, ECLI:NL:GHDHA:2025:2296, Strafrecht, 
853, ECLI:NL:RBNHO:2025:6516, Civiel recht, Verbintenissenrecht
854, ECLI:NL:RBZWB:2025:7257, Bestuursrecht, Belastingrecht
855, ECLI:NL:RBZWB:2025:7260, Bestuursrecht, Belastingrecht
856, ECLI:NL:RBZWB:2025:7258, Bestuursrecht, Belastingrecht
857, ECLI:NL:RBDHA:2025:20524, Bestuursrecht, Vreemdelingenrecht
858, ECLI:NL:CRVB:2025:1518, Bestuursrecht, Socialezekerheidsrecht
859, ECLI:NL:GHAMS:2025:2991, Strafrecht, 
860, ECLI:NL:RBAMS:2022:3599, Strafrecht, 
861, ECLI:NL:RBROT:2025:12898, Civiel recht, 
862, ECLI:NL:RVS:2025:5265, Bestuursrecht, Vreemdelingenrecht
863, ECLI:NL:RVS:2025:5296, Bestuursrecht, 
864, ECLI:NL:RVS:2025:5275, Bestuursrecht, Vreemdelingenrecht
865, ECLI:NL:RVS:2025:5174, Bestuursrecht, Vreemdelingenrecht
866, ECLI:NL:RVS:2025:5339, Bestuursrecht, Omgevingsrecht
867, ECLI:NL:RVS:2025:5346, Bestuursrecht, 
868, ECLI:NL:RVS:2025:5264, Bestuursrecht, Vreemdelingenrecht
869, ECLI:NL:RVS:2025:5343, Bestuursrecht, 
870, ECLI:NL:RVS:2025:5325, Bestuursrecht, 
871, ECLI:NL:RVS:2025:5342, Bestuursrecht, 
872, ECLI:NL:RVS:2025:5307, Bestuursrecht, 
873, ECLI:NL:RVS:2025:5327, Bestuursrecht, 
874, ECLI:NL:RVS:2025:5054, Bestuursrecht, 
875, ECLI:NL:RVS:2025:5348, Bestuursrecht, 
876, ECLI:NL:RVS:2025:5289, Bestuursrecht, 
877, ECLI:NL:RVS:2025:5170, Bestuursrecht, Vreemdelingenrecht
878, ECLI:NL:RVS:2025:5172, Bestuursrecht, Vreemdelingenrecht
879, ECLI:NL:RVS:2025:5225, Bestuursrecht, Vreemdelingenrecht
880, ECLI:NL:RVS:2025:5163, Bestuursrecht, Vreemdelingenrecht
881, ECLI:NL:RVS:2025:5261, Bestuursrecht, Vreemdelingenrecht
882, ECLI:NL:RVS:2025:5260, Bestuursrecht, Vreemdelingenrecht
883, ECLI:NL:RVS:2025:5248, Bestuursrecht, Vreemdelingenrecht
884, ECLI:NL:RVS:2025:5279, Bestuursrecht, 
885, ECLI:NL:RVS:2025:5240, Bestuursrecht, Vreemdelingenrecht
886, ECLI:NL:RVS:2025:5167, Bestuursrecht, Vreemdelingenrecht
887, ECLI:NL:RVS:2025:5150, Bestuursrecht, Vreemdelingenrecht
888, ECLI:NL:RVS:2025:5168, Bestuursrecht, Vreemdelingenrecht
889, ECLI:NL:RVS:2025:5316, Bestuursrecht, 
890, ECLI:NL:RVS:2025:5218, Bestuursrecht, Vreemdelingenrecht
891, ECLI:NL:RVS:2025:5226, Bestuursrecht, Vreemdelingenrecht
892, ECLI:NL:RVS:2025:5326, Bestuursrecht, 
893, ECLI:NL:RVS:2025:5238, Bestuursrecht, 
894, ECLI:NL:RVS:2025:5220, Bestuursrecht, Vreemdelingenrecht
895, ECLI:NL:RVS:2025:5236, Bestuursrecht, 
896, ECLI:NL:RVS:2025:5237, Bestuursrecht, 
897, ECLI:NL:RVS:2025:5311, Bestuursrecht, 
898, ECLI:NL:RVS:2025:5131, Bestuursrecht, Vreemdelingenrecht
899, ECLI:NL:RVS:2025:5171, Bestuursrecht, Vreemdelingenrecht
900, ECLI:NL:RVS:2025:5149, Bestuursrecht, Vreemdelingenrecht
901, ECLI:NL:RVS:2025:5156, Bestuursrecht, Vreemdelingenrecht
902, ECLI:NL:RVS:2025:5175, Bestuursrecht, 
903, ECLI:NL:RVS:2025:5144, Bestuursrecht, Vreemdelingenrecht
904, ECLI:NL:RVS:2025:5320, Bestuursrecht, Vreemdelingenrecht
905, ECLI:NL:RVS:2025:5308, Bestuursrecht, Vreemdelingenrecht
906, ECLI:NL:RVS:2025:5224, Bestuursrecht, Vreemdelingenrecht
907, ECLI:NL:RVS:2025:5263, Bestuursrecht, Vreemdelingenrecht
908, ECLI:NL:RVS:2025:5324, Bestuursrecht, 
909, ECLI:NL:RVS:2025:5353, Bestuursrecht, 
910, ECLI:NL:RVS:2025:5162, Bestuursrecht, 
911, ECLI:NL:RVS:2025:5318, Bestuursrecht, 
912, ECLI:NL:RVS:2025:5258, Bestuursrecht, Vreemdelingenrecht
913, ECLI:NL:RVS:2025:5257, Bestuursrecht, Vreemdelingenrecht
914, ECLI:NL:RVS:2025:5291, Bestuursrecht, 
915, ECLI:NL:RVS:2025:5242, Bestuursrecht, 
916, ECLI:NL:RVS:2025:5321, Bestuursrecht, Vreemdelingenrecht
917, ECLI:NL:RVS:2025:5329, Bestuursrecht, 
918, ECLI:NL:RVS:2025:5328, Bestuursrecht, 
919, ECLI:NL:RVS:2025:5354, Bestuursrecht, 
920, ECLI:NL:RVS:2025:5356, Bestuursrecht, 
921, ECLI:NL:RVS:2025:5299, Bestuursrecht, 
922, ECLI:NL:RVS:2025:5319, Bestuursrecht, 
923, ECLI:NL:RVS:2025:5313, Bestuursrecht, 
924, ECLI:NL:RVS:2025:5315, Bestuursrecht, 
925, ECLI:NL:RVS:2025:5323, Bestuursrecht, 
926, ECLI:NL:RVS:2025:5158, Bestuursrecht, 
927, ECLI:NL:RVS:2025:5332, Bestuursrecht, Omgevingsrecht
928, ECLI:NL:RVS:2025:5334, Bestuursrecht, 
929, ECLI:NL:RVS:2025:5206, Bestuursrecht, 
930, ECLI:NL:RVS:2025:5344, Bestuursrecht, Omgevingsrecht
931, ECLI:NL:RVS:2025:5335, Bestuursrecht, 
932, ECLI:NL:RVS:2025:5223, Bestuursrecht, Vreemdelingenrecht
933, ECLI:NL:RVS:2025:5333, Bestuursrecht, 
934, ECLI:NL:RVS:2025:5314, Bestuursrecht, Omgevingsrecht
935, ECLI:NL:RVS:2025:5322, Bestuursrecht, 
936, ECLI:NL:RVS:2025:5312, Bestuursrecht, 
937, ECLI:NL:RVS:2025:5330, Bestuursrecht, 
938, ECLI:NL:RVS:2025:5159, Bestuursrecht, 
939, ECLI:NL:RVS:2025:5161, Bestuursrecht, 
940, ECLI:NL:RVS:2025:5336, Bestuursrecht, 
941, ECLI:NL:RVS:2025:5350, Bestuursrecht, 
942, ECLI:NL:RVS:2025:5351, Bestuursrecht, 
943, ECLI:NL:RVS:2025:5338, Bestuursrecht, 
944, ECLI:NL:RVS:2025:5341, Bestuursrecht, 
945, ECLI:NL:RVS:2025:5239, Bestuursrecht, Vreemdelingenrecht
946, ECLI:NL:RVS:2025:5331, Bestuursrecht, 
947, ECLI:NL:RVS:2025:5317, Bestuursrecht, 
948, ECLI:NL:RVS:2025:5306, Bestuursrecht, 
949, ECLI:NL:RVS:2025:5355, Bestuursrecht, 
950, ECLI:NL:RVS:2025:5345, Bestuursrecht, 
951, ECLI:NL:RVS:2025:5340, Bestuursrecht, 
952, ECLI:NL:RVS:2025:5337, Bestuursrecht, 
953, ECLI:NL:RVS:2025:5352, Bestuursrecht, 
954, ECLI:NL:RVS:2025:5347, Bestuursrecht, Omgevingsrecht
955, ECLI:NL:RVS:2025:5309, Bestuursrecht, Omgevingsrecht
956, ECLI:NL:RVS:2025:5310, Bestuursrecht, 
957, ECLI:NL:RVS:2025:5245, Bestuursrecht, 
958, ECLI:NL:GHSHE:2025:3027, Strafrecht, 
959, ECLI:NL:RBZWB:2025:7259, Bestuursrecht, Belastingrecht
960, ECLI:NL:RBZWB:2025:7261, Bestuursrecht, Belastingrecht
961, ECLI:NL:RBMNE:2025:5727, Bestuursrecht, Bestuursstrafrecht
962, ECLI:NL:RVS:2025:5188, Bestuursrecht, 
963, ECLI:NL:RBDHA:2025:20517, Bestuursrecht, Vreemdelingenrecht
964, ECLI:NL:GHSHE:2025:1795, Civiel recht, Burgerlijk procesrecht
965, ECLI:NL:RBZWB:2025:7262, Bestuursrecht, Belastingrecht
966, ECLI:NL:CRVB:2025:1310, Bestuursrecht, Socialezekerheidsrecht
967, ECLI:NL:RBDHA:2025:20501, Bestuursrecht, Vreemdelingenrecht
968, ECLI:NL:GHARL:2025:6613, Bestuursrecht, Belastingrecht
969, ECLI:NL:RBZWB:2025:7033, Bestuursrecht, Belastingrecht
970, ECLI:NL:RBZWB:2025:7250, Bestuursrecht, Belastingrecht
971, ECLI:NL:RBNNE:2025:4521, Strafrecht, Materieel strafrecht
972, ECLI:NL:RBROT:2025:12581, Civiel recht, Verbintenissenrecht
973, ECLI:NL:RBAMS:2025:7373, Bestuursrecht, Omgevingsrecht
974, ECLI:NL:RBNNE:2025:4520, Strafrecht, Materieel strafrecht
975, ECLI:NL:RBOBR:2025:7189, Bestuursrecht, 
976, ECLI:NL:RBZWB:2025:7253, Bestuursrecht, Belastingrecht
977, ECLI:NL:RBAMS:2025:7372, Bestuursrecht, Omgevingsrecht
978, ECLI:NL:RBNHO:2025:8987, Bestuursrecht, Belastingrecht
979, ECLI:NL:RBAMS:2025:3259, Bestuursrecht, Belastingrecht
980, ECLI:NL:HR:2025:1604, Bestuursrecht, Belastingrecht
981, ECLI:NL:RBDHA:2025:19489, Bestuursrecht, Socialezekerheidsrecht
982, ECLI:NL:RBDHA:2025:19490, Bestuursrecht, Socialezekerheidsrecht
983, ECLI:NL:RBDHA:2025:20508, Bestuursrecht, Vreemdelingenrecht
984, ECLI:NL:HR:2025:1615, Bestuursrecht, Belastingrecht
985, ECLI:NL:RBNHO:2025:10678, Bestuursrecht, Belastingrecht
986, ECLI:NL:RBNNE:2025:3046, Bestuursrecht, Belastingrecht
987, ECLI:NL:HR:2025:1595, Bestuursrecht, Belastingrecht
988, ECLI:NL:RBNNE:2025:3648, Bestuursrecht, Belastingrecht
989, ECLI:NL:GHAMS:2025:1673, Bestuursrecht, Belastingrecht
990, ECLI:NL:GHAMS:2025:1736, Bestuursrecht, Belastingrecht
991, ECLI:NL:HR:2025:1601, Bestuursrecht, Belastingrecht
992, ECLI:NL:GHDHA:2025:1826, Bestuursrecht, Belastingrecht
993, ECLI:NL:RBNHO:2025:9380, Bestuursrecht, Belastingrecht
994, ECLI:NL:RBNHO:2025:9926, Bestuursrecht, Belastingrecht
995, ECLI:NL:RBNHO:2025:9536, Bestuursrecht, Belastingrecht
996, ECLI:NL:HR:2025:1603, Bestuursrecht, Belastingrecht
997, ECLI:NL:HR:2025:1612, Bestuursrecht, Belastingrecht
998, ECLI:NL:RBMNE:2025:5440, Civiel recht, Arbeidsrecht
999, ECLI:NL:RBAMS:2025:3366, Bestuursrecht, Belastingrecht
1000, ECLI:NL:GHSHE:2025:2591, Bestuursrecht, Belastingrecht
